id	question_id	choice	choice_number	created_at	updated_at	is_correct	correct_answer	order_id	media_type	media_url	shuffle_order_id	percentage_of_answer
24320	5257	Ask the patient to verify any medication allergies	2	2020-04-19 12:13:11	2020-07-18 05:46:03	0	NULL	NULL	NULL	NULL	NULL	4
24321	5257	See if the patient has had breakfast	3	2020-04-19 12:13:11	2020-05-30 08:05:33	0	NULL	NULL	NULL	NULL	NULL	0
24322	5257	Review medications and potential side effects	4	2020-04-19 12:13:11	2020-06-28 06:43:22	0	NULL	NULL	NULL	NULL	NULL	3
24323	5258	Administer the medication per the physician’s order because he is trained to know best	1	2020-04-19 12:14:29	2020-06-14 13:49:38	0	NULL	NULL	NULL	NULL	NULL	1
24324	5258	Find out how serious the patient’s reaction to NSAIDs was in the past	2	2020-04-19 12:14:29	2020-07-16 09:13:25	0	NULL	NULL	NULL	NULL	NULL	10
24325	5258	Contact the physician to verify the order and discuss concerns	3	2020-04-19 12:14:29	2020-07-11 21:48:45	1	NULL	NULL	NULL	NULL	NULL	88
24326	5258	Ask the patient if he or she feels comfortable taking the medication	4	2020-04-19 12:14:29	2020-05-30 08:05:33	0	NULL	NULL	NULL	NULL	NULL	0
24327	5259	Washing hands after gloves are removed and following any patient care	1	2020-04-19 12:15:48	2020-07-17 23:18:18	0	NULL	NULL	NULL	NULL	NULL	41
24328	5259	Using hand sanitizer and rubbing hands together for at least 30 seconds	2	2020-04-19 12:15:48	2020-05-30 08:05:33	0	NULL	NULL	NULL	NULL	NULL	1
24329	5259	Either wash hands for 30 seconds in warm. soapy water or using hand sanitizer if hands are not visibly soiled	3	2020-04-19 12:15:48	2020-07-19 13:39:45	1	NULL	NULL	NULL	NULL	NULL	45
24330	5259	Holding hands down after washing to prevent water from rolling down your arm while drying	4	2020-04-19 12:15:48	2020-07-14 23:44:46	0	NULL	NULL	NULL	NULL	NULL	13
24331	5260	Inform the charge nurse	1	2020-04-19 12:16:35	2020-07-15 10:55:53	0	NULL	NULL	NULL	NULL	NULL	34
24332	5260	Inform the surgeon	2	2020-04-19 12:16:35	2020-07-16 23:27:28	0	NULL	NULL	NULL	NULL	NULL	34
24333	5260	Validate the finding	3	2020-04-19 12:16:35	2020-07-18 20:16:53	1	NULL	NULL	NULL	NULL	NULL	20
24334	5260	Document the finding	4	2020-04-19 12:16:35	2020-07-15 09:03:22	0	NULL	NULL	NULL	NULL	NULL	12
24335	5261	Use the handrail when going up and down the stairs. ensure robes or pants are held up if flowy. and wear comfortable slippers	1	2020-04-19 12:17:57	2020-07-19 21:00:04	0	NULL	NULL	NULL	NULL	NULL	3
24336	5261	Remove all throw rugs. remove furniture from all pathways. and wear comfortable. non-skid footwear	2	2020-04-19 12:17:57	2020-07-19 21:00:04	1	NULL	NULL	NULL	NULL	NULL	82
24337	5261	Use solid chairs without armrests. keep walkways clear . use cordless phones	3	2020-04-19 12:17:57	2020-05-30 08:05:33	0	NULL	NULL	NULL	NULL	NULL	0
24338	5261	Install raised toilet seats. ensure that all sinks have throw rugs to prevent slipping on water. and use grab bars in the shower/bathroom	4	2020-04-19 12:17:57	2020-07-19 18:45:22	0	NULL	NULL	NULL	NULL	NULL	14
24339	5262	Placement of an 89-year-old patient with acute delirium at the end of the hallway	1	2020-04-19 12:18:52	2020-07-19 16:52:41	1	NULL	NULL	NULL	NULL	NULL	66
24340	5262	Placement of a 79-year-old patient with C. difficile with a 26 year-old patient with C. difficile	2	2020-04-19 12:18:52	2020-07-15 18:10:47	0	NULL	NULL	NULL	NULL	NULL	4
24341	5262	Placement of a 56-year-old patient with HIV and bronchitis in a private room	3	2020-04-19 12:18:52	2020-07-18 22:04:30	0	NULL	NULL	NULL	NULL	NULL	24
24342	5262	Placement of a 39-year-old patient with mild head trauma after a car accident with a 40-year-old patient with arm fracture	4	2020-04-19 12:18:52	2020-07-19 16:52:41	0	NULL	NULL	NULL	NULL	NULL	6
24343	5263	Get the patient in a negative air pressure room and alert the attending of active tuberculosis	1	2020-04-19 12:19:56	2020-06-22 02:59:21	0	NULL	NULL	NULL	NULL	NULL	4
24344	5263	Arrange for a chest x-ray and private room and await for results	2	2020-04-19 12:19:56	2020-07-16 09:45:02	0	NULL	NULL	NULL	NULL	NULL	19
24345	5263	Implement airborne precautions. arrange for a chest x-ray of the patient and place the patient in a negative air pressure. private room	3	2020-04-19 12:19:56	2020-07-17 19:34:00	1	NULL	NULL	NULL	NULL	NULL	73
24346	5263	Review admission criteria. cohort patient with a patient positive for the flu. and draw flood for a full workup blood panel	4	2020-04-19 12:19:56	2020-07-09 20:05:24	0	NULL	NULL	NULL	NULL	NULL	4
24347	5264	The use of these drugs can increase the risk of contracting diseases due to immunosuppression.	1	2020-04-19 12:21:03	2020-07-15 21:55:48	0	NULL	NULL	NULL	NULL	NULL	8
24348	5264	IV drug use can lead to skin infections at the injection sites and poor health.	2	2020-04-19 12:21:03	2020-07-17 14:27:59	0	NULL	NULL	NULL	NULL	NULL	14
24349	5264	The risk of contracting and/or spreading blood borne pathogens such as HIV. which can progress to AIDS. is a huge risk factor with this activity.	3	2020-04-19 12:21:03	2020-07-14 09:47:08	1	NULL	NULL	NULL	NULL	NULL	71
24350	5264	Drug use can lead to unsafe sex practices. increasing the risk of the transmission of sexually transmitted diseases/infections.	4	2020-04-19 12:21:03	2020-07-14 12:27:26	0	NULL	NULL	NULL	NULL	NULL	6
24351	5265	Sit the patient in a geriatric chair near the nurse’s station	1	2020-04-19 12:22:14	2020-07-17 15:45:40	0	NULL	NULL	NULL	NULL	NULL	49
24352	5265	Use bed sheets to secure the patient snuggly in bed	2	2020-04-19 12:22:14	2020-06-25 14:15:38	0	NULL	NULL	NULL	NULL	NULL	4
24353	5265	Keep the patient’s bed in the high position so he doesn’t get out	3	2020-04-19 12:22:14	2020-06-04 18:54:16	0	NULL	NULL	NULL	NULL	NULL	1
24354	5265	Put the patient’s picture and a balloon on his door so he knows which room is his.	4	2020-04-19 12:22:15	2020-07-17 15:45:40	1	NULL	NULL	NULL	NULL	NULL	46
24355	5266	They prevent confused patients from wandering	1	2020-04-19 12:23:11	2020-07-17 11:01:47	0	NULL	NULL	NULL	NULL	NULL	18
24356	5266	A history of a previous fall from bed with raised side rails is insignificant	2	2020-04-19 12:23:11	2020-07-17 18:24:30	0	NULL	NULL	NULL	NULL	NULL	28
24357	5266	A person of small stature is at increased risk for injury from entrapment	3	2020-04-19 12:23:11	2020-07-19 09:47:10	1	NULL	NULL	NULL	NULL	NULL	44
24358	5266	Alternative measures are ineffective to prevent wandering	4	2020-04-19 12:23:11	2020-07-16 20:15:31	0	NULL	NULL	NULL	NULL	NULL	10
24359	5267	The nurse positions the patient in a supine position prior to applying wrist restraints	1	2020-04-19 12:24:08	2020-07-17 04:18:46	0	NULL	NULL	NULL	NULL	NULL	7
24360	5267	The nurse ensures that two fingers can be inserted between the restraint and the patient’s ankle	2	2020-04-19 12:24:08	2020-07-19 18:18:29	1	NULL	NULL	NULL	NULL	NULL	82
24361	5267	The nurse applies a cloth restraint to the left hand of a patient with an IV catheter in the right wrist	3	2020-04-19 12:24:08	2020-07-14 07:40:13	0	NULL	NULL	NULL	NULL	NULL	6
24362	5267	The nurse ties an elbow restraint to the raised side rail of a patient’s bed	4	2020-04-19 12:24:08	2020-07-11 16:41:09	0	NULL	NULL	NULL	NULL	NULL	5
24363	5268	By palpating the skin over the tibia and fibula	1	2020-04-19 12:25:06	2020-07-18 20:12:17	0	NULL	NULL	NULL	NULL	NULL	31
24364	5268	By documenting daily calf circumference measurements	2	2020-04-19 12:25:06	2020-07-18 20:12:17	1	NULL	NULL	NULL	NULL	NULL	57
24365	5268	By recording vital signs obtained four times a day	3	2020-04-19 12:25:06	2020-06-15 21:24:37	0	NULL	NULL	NULL	NULL	NULL	1
24366	5268	By noting difficulty with ambulation	4	2020-04-19 12:25:06	2020-07-15 20:51:27	0	NULL	NULL	NULL	NULL	NULL	11
24367	5269	Assess the patient’s skin integrity around the restraints hourly	1	2020-04-19 12:25:51	2020-07-20 00:43:10	1	NULL	NULL	NULL	NULL	NULL	76
24368	5269	Ensure that the physician has renewed the order for restraints. as should be done every 12 hours.	2	2020-04-19 12:25:51	2020-07-20 00:43:10	0	NULL	NULL	NULL	NULL	NULL	19
24369	5269	Release the leg restraints to give the patient a break and see if his combative behavior has improved	3	2020-04-19 12:25:51	2020-07-13 22:58:09	0	NULL	NULL	NULL	NULL	NULL	3
24370	5269	Have the attending physician discontinue the restraints and give the patient a chance to behave better	4	2020-04-19 12:25:51	2020-07-14 12:50:31	0	NULL	NULL	NULL	NULL	NULL	2
24371	5270	Keep the patient’s name/information out of public areas such as the nurse’s station	1	2020-04-19 12:26:35	2020-07-19 07:24:08	0	NULL	NULL	NULL	NULL	NULL	18
24372	5270	Tell the patient’s mother he is okay when she calls to ask if he is still on the unit	2	2020-04-19 12:26:35	2020-07-16 09:45:49	1	NULL	NULL	NULL	NULL	NULL	56
24373	5270	Deny that the patient is on the unit when visitors come or call	3	2020-04-19 12:26:35	2020-07-18 20:04:48	0	NULL	NULL	NULL	NULL	NULL	16
24374	5270	Remove the patient from confidential status when he asks to be removed	4	2020-04-19 12:26:35	2020-07-15 18:12:54	0	NULL	NULL	NULL	NULL	NULL	10
24375	5271	The client has a respiratory rate of 10 breaths/min with normal depth	1	2020-04-19 12:29:01	2020-07-19 20:55:25	0	NULL	NULL	NULL	NULL	NULL	59
24376	5271	The patient’s sedation level is 4	2	2020-04-19 12:29:01	2020-07-19 21:53:07	1	NULL	NULL	NULL	NULL	NULL	23
24377	5271	The patient experiences mild confusion	3	2020-04-19 12:29:01	2020-07-17 13:38:23	0	NULL	NULL	NULL	NULL	NULL	11
24378	5271	The patient reports constipation	4	2020-04-19 12:29:01	2020-07-09 10:11:39	0	NULL	NULL	NULL	NULL	NULL	7
24379	5272	On a PRN basis	1	2020-04-19 12:29:46	2020-07-18 21:46:32	0	NULL	NULL	NULL	NULL	NULL	17
24380	5272	Conservatively	2	2020-04-19 12:29:46	2020-07-18 21:46:32	0	NULL	NULL	NULL	NULL	NULL	3
24381	5272	Around the clock	3	2020-04-19 12:29:46	2020-07-18 21:46:32	1	NULL	NULL	NULL	NULL	NULL	70
24382	5272	Intramuscularly	4	2020-04-19 12:29:46	2020-07-17 15:46:22	0	NULL	NULL	NULL	NULL	NULL	10
24383	5273	A 20-year-old patient who is a vegan	1	2020-04-19 12:30:41	2020-06-23 17:09:41	0	NULL	NULL	NULL	NULL	NULL	1
24384	5273	An elderly client who takes daily nutritional drinks	2	2020-04-19 12:30:41	2020-05-30 08:05:33	0	NULL	NULL	NULL	NULL	NULL	0
24385	5273	A 40-year-old patient who takes ginkgo biloba and an aspirin daily	3	2020-04-19 12:30:41	2020-07-13 15:06:56	1	NULL	NULL	NULL	NULL	NULL	97
24386	5273	An infant who is breastfeeding	4	2020-04-19 12:30:41	2020-07-13 15:06:56	0	NULL	NULL	NULL	NULL	NULL	2
24387	5274	The nurse dips a cotton-tipped applicator into sterile saline solution and gently cleans around the insertion site	1	2020-04-19 12:31:38	2020-07-18 21:46:16	1	NULL	NULL	NULL	NULL	NULL	54
24388	5274	The nurse wets a washcloth and washes the area around the tube with soap and water	2	2020-04-19 12:31:38	2020-07-15 10:57:22	0	NULL	NULL	NULL	NULL	NULL	13
24389	5274	The nurse adjusts the external disk every three hours to avoid crusting around the tube	3	2020-04-19 12:31:38	2020-07-09 10:18:14	0	NULL	NULL	NULL	NULL	NULL	3
24390	5274	The nurse tapes a gauze dressing over the site after cleansing it	4	2020-04-19 12:31:38	2020-07-18 21:46:16	0	NULL	NULL	NULL	NULL	NULL	30
24391	5275	Heart rate and rhythm irregular	1	2020-04-19 15:26:14	2020-07-16 20:16:56	1	NULL	NULL	NULL	NULL	NULL	27
24392	5275	Abdomen tympanic	2	2020-04-19 15:26:14	2020-07-19 12:26:03	1	NULL	NULL	NULL	NULL	NULL	25
24393	5275	Lungs clear	3	2020-04-19 15:26:14	2020-07-11 16:45:00	1	NULL	NULL	NULL	NULL	NULL	29
24394	5275	Skin is clear	4	2020-04-19 15:26:14	2020-07-18 08:40:21	0	NULL	NULL	NULL	NULL	NULL	18
24395	5276	They always result in anaphylactic reactions and shock	1	2020-04-19 15:27:23	2020-07-13 23:53:20	1	NULL	NULL	NULL	NULL	NULL	27
24396	5276	They cannot be caused by equipment such as a stethoscope	2	2020-04-19 15:27:23	2020-07-18 08:40:59	1	NULL	NULL	NULL	NULL	NULL	27
24397	5276	They can be reduced by applying moisturizing oils after hand-washing	3	2020-04-19 15:27:23	2020-07-14 14:12:15	1	NULL	NULL	NULL	NULL	NULL	28
24398	5276	They are more common in nurses and in frequently hospitalized patients	4	2020-04-19 15:27:23	2020-07-19 20:59:37	0	NULL	NULL	NULL	NULL	NULL	18
24399	5277	Vomiting	1	2020-04-19 15:28:17	2020-07-19 21:00:25	1	NULL	NULL	NULL	NULL	NULL	18
24400	5277	Extreme thirst	2	2020-04-19 15:28:17	2020-07-03 23:29:57	1	NULL	NULL	NULL	NULL	NULL	37
24401	5277	Weight gain	3	2020-04-19 15:28:17	2020-07-19 21:00:25	0	NULL	NULL	NULL	NULL	NULL	7
24402	5277	Acetone breath smell	4	2020-04-19 15:28:17	2020-06-27 21:33:22	1	NULL	NULL	NULL	NULL	NULL	38
24403	5278	Use a rectal thermometer to obtain a more accurate body temperature	1	2020-04-19 15:29:15	2020-06-29 22:30:11	0	NULL	NULL	NULL	NULL	NULL	1
24404	5278	Use a soft-bristled toothbrush or tooth sponge for oral care	2	2020-04-19 15:29:15	2020-07-14 23:47:08	1	NULL	NULL	NULL	NULL	NULL	38
24405	5278	Use an electric razor when shaving the patient	3	2020-04-19 15:29:15	2020-07-19 16:56:35	1	NULL	NULL	NULL	NULL	NULL	33
24406	5278	Use a lift sheet when moving or positioning the patient in bed	4	2020-04-19 15:29:15	2020-07-15 14:46:31	1	NULL	NULL	NULL	NULL	NULL	29
24407	5279	“It may take several months for your blood pressure to return to normal.”	1	2020-04-19 15:30:19	2020-07-07 09:30:24	1	NULL	NULL	NULL	NULL	NULL	20
24408	5279	“You must have your potassium monitored from time to time.”	2	2020-04-19 15:30:19	2020-07-15 18:16:30	1	NULL	NULL	NULL	NULL	NULL	29
24409	5279	“This medication may change your vision at times.”	3	2020-04-19 15:30:19	2020-07-16 12:58:11	0	NULL	NULL	NULL	NULL	NULL	25
24410	5279	“You may notice a change in your sensation of taste.”	4	2020-04-19 15:30:19	2020-07-19 16:14:36	1	NULL	NULL	NULL	NULL	NULL	27
24411	5280	Amitriptyline	1	2020-04-19 15:31:25	2020-07-18 08:42:56	1	NULL	NULL	NULL	NULL	NULL	24
24412	5280	Amobarbital	2	2020-04-19 15:31:25	2020-07-18 08:42:57	0	NULL	NULL	NULL	NULL	NULL	14
24413	5280	Diazepam	3	2020-04-19 15:31:25	2020-07-18 08:42:57	1	NULL	NULL	NULL	NULL	NULL	40
24414	5280	Phenelzine	4	2020-04-19 15:31:25	2020-07-18 08:42:57	1	NULL	NULL	NULL	NULL	NULL	22
24419	5282	“Everyone in my family needs to go and see the doctor for TB testing.”	1	2020-04-19 15:34:32	2020-07-09 13:47:37	1	NULL	NULL	NULL	NULL	NULL	30
24420	5282	“I will continue to take the isoniazid until I am feeling completely well.”	2	2020-04-19 15:34:32	2020-07-06 11:54:27	0	NULL	NULL	NULL	NULL	NULL	7
24421	5282	“I will cover my mouth and nose when I sneeze or cough and put my used tissues in a plastic bag.”	3	2020-04-19 15:34:32	2020-07-04 19:44:45	1	NULL	NULL	NULL	NULL	NULL	39
24422	5282	“I will change my diet to include more foods rich in iron. protein. and vitamin C.”	4	2020-04-19 15:34:32	2020-07-09 08:34:32	1	NULL	NULL	NULL	NULL	NULL	24
24423	5283	One physician must determine when a patient is unable to make medical decisions for himself.	1	2020-04-19 15:35:53	2020-07-09 19:51:26	1	NULL	NULL	NULL	NULL	NULL	28
24424	5283	Advance directives must be reviewed and re-signed every ten years to remain valid.	2	2020-04-19 15:35:53	2020-07-19 21:54:04	1	NULL	NULL	NULL	NULL	NULL	27
24425	5283	Emergency Medical Technicians (EMTs) cannot honor advance directives unless a doctor has signed them.	3	2020-04-19 15:35:53	2020-07-15 21:15:42	0	NULL	NULL	NULL	NULL	NULL	28
24426	5283	An advance directive is legally valid in every state., no matter in which state it was initially created.	4	2020-04-19 15:35:53	2020-07-18 08:44:07	1	NULL	NULL	NULL	NULL	NULL	18
24427	5284	Delegate the task to the aide. watch her perform the task without her seeing you. and follow up to ensure the task was done correctly.	1	2020-04-19 15:36:56	2020-07-19 13:42:02	1	NULL	NULL	NULL	NULL	NULL	32
24428	5284	Delegate the task to the nurse aide. confirm understanding. and follow up to ensure the task was done correctly/safely.	2	2020-04-19 15:36:56	2020-07-09 00:55:10	1	NULL	NULL	NULL	NULL	NULL	21
24429	5284	Delegate the task to the nurse aide. supervise if needed and check in after the task is complete to see if help is needed.	3	2020-04-19 15:36:56	2020-07-07 09:46:41	0	NULL	NULL	NULL	NULL	NULL	24
24430	5284	Delegate the task to the nurse aide. ensure understanding of the task and supervise the task being performed.	4	2020-04-19 15:36:56	2020-07-15 21:52:39	1	NULL	NULL	NULL	NULL	NULL	24
24431	5285	Open sterile supplies or instruments away from your body to make sure contamination does not occur.	1	2020-04-19 15:38:01	2020-07-11 01:32:13	1	NULL	NULL	NULL	NULL	NULL	29
24432	5285	If anything on the sterile field is contaminated. dispose of everything and start over.	2	2020-04-19 15:38:01	2020-07-05 13:35:17	1	NULL	NULL	NULL	NULL	NULL	30
24433	5285	Do not touch the sterile field unless only touching 1 inch or less of the edges.	3	2020-04-19 15:38:01	2020-07-14 23:50:38	1	NULL	NULL	NULL	NULL	NULL	20
24434	5285	Apply sterile gloves by touching the inside only when applying gloves.	4	2020-04-19 15:38:01	2020-07-03 07:37:59	0	NULL	NULL	NULL	NULL	NULL	21
24435	5286	Admission sheet	1	2020-04-19 16:16:37	2020-07-18 20:13:58	0	NULL	NULL	NULL	NULL	NULL	11
24436	5286	Admission nursing assessment	2	2020-04-19 16:16:37	2020-07-17 20:13:01	0	NULL	NULL	NULL	NULL	NULL	29
24437	5286	Activity flow sheet	3	2020-04-19 16:16:37	2020-07-16 20:18:14	0	NULL	NULL	NULL	NULL	NULL	33
24438	5286	Graphic record	4	2020-04-19 16:16:37	2020-07-17 11:39:33	1	NULL	NULL	NULL	NULL	NULL	28
24439	5287	Respiratory status	1	2020-04-19 16:17:32	2020-07-16 10:33:59	1	NULL	NULL	NULL	NULL	NULL	59
24440	5287	Level of consciousness	2	2020-04-19 16:17:32	2020-07-17 18:45:44	0	NULL	NULL	NULL	NULL	NULL	35
24441	5287	Level of pain	3	2020-04-19 16:17:32	2020-07-16 10:33:59	0	NULL	NULL	NULL	NULL	NULL	3
24442	5287	Ability to move extremities	4	2020-04-19 16:17:32	2020-07-15 21:28:14	0	NULL	NULL	NULL	NULL	NULL	3
24443	5288	Fiber	1	2020-04-19 16:18:26	2020-07-17 18:12:40	0	NULL	NULL	NULL	NULL	NULL	7
24444	5288	Broccoli	2	2020-04-19 16:18:26	2020-07-17 21:43:04	1	NULL	NULL	NULL	NULL	NULL	63
24445	5288	Yogurt	3	2020-04-19 16:18:26	2020-07-17 18:12:40	0	NULL	NULL	NULL	NULL	NULL	14
24446	5288	Simple carbohydrates	4	2020-04-19 16:18:26	2020-07-17 15:14:37	0	NULL	NULL	NULL	NULL	NULL	15
24447	5289	The client with Diabetes who is being discharged today	1	2020-04-19 16:19:35	2020-07-01 03:51:52	0	NULL	NULL	NULL	NULL	NULL	2
24448	5289	A 32-year-old female with a tracheostomy experiencing copious secretions	2	2020-04-19 16:19:35	2020-07-16 23:53:39	1	NULL	NULL	NULL	NULL	NULL	91
24449	5289	A 16-year-old scheduled for physical therapy this morning	3	2020-04-19 16:19:35	2020-07-16 23:53:39	0	NULL	NULL	NULL	NULL	NULL	2
24450	5289	An 80-year-old male with a decubitus ulcer that needs a dressing change	4	2020-04-19 16:19:35	2020-07-13 15:14:16	0	NULL	NULL	NULL	NULL	NULL	5
24451	5290	Call for help to get the client back in bed	1	2020-04-19 16:21:56	2020-07-15 18:16:58	0	NULL	NULL	NULL	NULL	NULL	3
24452	5290	Assist the client back to bed	2	2020-04-19 16:21:56	2020-07-04 10:44:44	0	NULL	NULL	NULL	NULL	NULL	2
24453	5290	Establish if the client is responsive	3	2020-04-19 16:21:56	2020-07-15 18:16:58	1	NULL	NULL	NULL	NULL	NULL	91
24454	5290	Ask the client what happened	4	2020-04-19 16:21:56	2020-07-08 04:30:34	0	NULL	NULL	NULL	NULL	NULL	3
24455	5291	Pain	1	2020-04-19 16:23:05	2020-07-18 16:09:25	0	NULL	NULL	NULL	NULL	NULL	17
24456	5291	Depression	2	2020-04-19 16:23:05	2020-06-29 11:41:59	0	NULL	NULL	NULL	NULL	NULL	2
24457	5291	Thrombophlebitis	3	2020-04-19 16:23:05	2020-07-17 19:36:26	0	NULL	NULL	NULL	NULL	NULL	42
24458	5291	Wound infection	4	2020-04-19 16:23:05	2020-07-18 05:46:33	1	NULL	NULL	NULL	NULL	NULL	40
24459	5292	Administer pain medications	1	2020-04-19 16:24:12	2020-07-19 09:49:18	0	NULL	NULL	NULL	NULL	NULL	4
24460	5292	Administer IV fluids	2	2020-04-19 16:24:12	2020-07-10 18:45:03	0	NULL	NULL	NULL	NULL	NULL	11
24461	5292	Administer dopamine	3	2020-04-19 16:24:12	2020-07-03 09:45:29	0	NULL	NULL	NULL	NULL	NULL	3
24462	5292	Administer oxygen via nasal cannula	4	2020-04-19 16:24:12	2020-07-16 15:11:41	1	NULL	NULL	NULL	NULL	NULL	83
24463	5293	Call a social worker to meet with the parents	1	2020-04-19 16:25:23	2020-07-16 09:49:39	0	NULL	NULL	NULL	NULL	NULL	4
24464	5293	Check the child’s vital signs	2	2020-04-19 16:25:23	2020-07-19 16:57:41	0	NULL	NULL	NULL	NULL	NULL	53
24465	5293	Speak with the parents about how the fracture occurred	3	2020-04-19 16:25:23	2020-07-16 09:42:38	1	NULL	NULL	NULL	NULL	NULL	34
24466	5293	Administer pain medications	4	2020-04-19 16:25:23	2020-07-12 08:00:08	0	NULL	NULL	NULL	NULL	NULL	9
24467	5294	Hepatitis A vaccine	1	2020-04-19 16:26:24	2020-06-29 22:30:24	0	NULL	NULL	NULL	NULL	NULL	3
24468	5294	Hepatitis B vaccine	2	2020-04-19 16:26:24	2020-07-14 14:50:19	0	NULL	NULL	NULL	NULL	NULL	7
24469	5294	Pneumococcal vaccine	3	2020-04-19 16:26:24	2020-07-18 06:35:09	1	NULL	NULL	NULL	NULL	NULL	82
24470	5294	Lyme’s disease vaccine	4	2020-04-19 16:26:24	2020-07-14 11:56:44	0	NULL	NULL	NULL	NULL	NULL	8
